location,date,iso_code,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Malta,2023-10-11,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.488,0.0,0.0,0.0,0.0
Malta,2023-10-12,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.487,0.0,0.0,0.0,0.0
Malta,2023-10-13,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.486,0.0,0.0,0.0,0.0
Malta,2023-10-14,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.486,0.0,0.0,0.0,0.0
Malta,2023-10-15,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.485,0.0,0.0,0.0,0.0
Malta,2023-10-16,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.485,0.0,0.0,0.0,0.0
Malta,2023-10-17,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.484,0.0,0.0,0.0,0.0
Malta,2023-10-18,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.484,0.0,0.0,0.0,0.0
Malta,2023-10-19,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.483,0.0,0.0,0.0,0.0
Malta,2023-10-20,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.483,0.0,0.0,0.0,0.0
Malta,2023-10-21,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.482,0.0,0.0,0.0,0.0
Malta,2023-10-22,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.482,0.0,0.0,0.0,0.0
Malta,2023-10-23,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.481,0.0,0.0,0.0,0.0
Malta,2023-10-24,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.481,0.0,0.0,0.0,0.0
Malta,2023-10-25,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48,0.0,0.0,0.0,0.0
Malta,2023-10-26,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.479,0.0,0.0,0.0,0.0
Malta,2023-10-27,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.479,0.0,0.0,0.0,0.0
Malta,2023-10-28,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.478,0.0,0.0,0.0,0.0
Malta,2023-10-29,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.478,0.0,0.0,0.0,0.0
Malta,2023-10-30,MLT,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.477,0.0,0.0,0.0,0.0
Malta,2023-10-31,MLT,35.0,0.0,1.0,0.0,0.14,0.0,1.867,65.344,0.261,0.0,0.0,0.0
Malta,2023-11-01,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.343,0.261,0.0,0.0,0.0
Malta,2023-11-02,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.343,0.261,0.0,0.0,0.0
Malta,2023-11-03,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.342,0.261,0.0,0.0,0.0
Malta,2023-11-04,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.341,0.261,0.0,0.0,0.0
Malta,2023-11-05,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.341,0.261,0.0,0.0,0.0
Malta,2023-11-06,MLT,35.0,0.0,0.0,0.0,0.14,0.0,0.0,65.34,0.261,0.0,0.0,0.0
Malta,2023-11-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.34,0.0,0.0,0.0,0.0
Malta,2023-11-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.339,0.0,0.0,0.0,0.0
Malta,2023-11-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.339,0.0,0.0,0.0,0.0
Malta,2023-11-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.338,0.0,0.0,0.0,0.0
Malta,2023-11-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.338,0.0,0.0,0.0,0.0
Malta,2023-11-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.337,0.0,0.0,0.0,0.0
Malta,2023-11-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.336,0.0,0.0,0.0,0.0
Malta,2023-11-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.336,0.0,0.0,0.0,0.0
Malta,2023-11-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.335,0.0,0.0,0.0,0.0
Malta,2023-11-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.335,0.0,0.0,0.0,0.0
Malta,2023-11-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.334,0.0,0.0,0.0,0.0
Malta,2023-11-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.334,0.0,0.0,0.0,0.0
Malta,2023-11-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.333,0.0,0.0,0.0,0.0
Malta,2023-11-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.333,0.0,0.0,0.0,0.0
Malta,2023-11-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.332,0.0,0.0,0.0,0.0
Malta,2023-11-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.331,0.0,0.0,0.0,0.0
Malta,2023-11-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.331,0.0,0.0,0.0,0.0
Malta,2023-11-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33,0.0,0.0,0.0,0.0
Malta,2023-11-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33,0.0,0.0,0.0,0.0
Malta,2023-11-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.329,0.0,0.0,0.0,0.0
Malta,2023-11-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.329,0.0,0.0,0.0,0.0
Malta,2023-11-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.328,0.0,0.0,0.0,0.0
Malta,2023-11-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.328,0.0,0.0,0.0,0.0
Malta,2023-11-30,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.327,0.0,0.0,0.0,0.0
Malta,2023-12-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.326,0.0,0.0,0.0,0.0
Malta,2023-12-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.326,0.0,0.0,0.0,0.0
Malta,2023-12-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.325,0.0,0.0,0.0,0.0
Malta,2023-12-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.325,0.0,0.0,0.0,0.0
Malta,2023-12-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.324,0.0,0.0,0.0,0.0
Malta,2023-12-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.324,0.0,0.0,0.0,0.0
Malta,2023-12-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.323,0.0,0.0,0.0,0.0
Malta,2023-12-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.323,0.0,0.0,0.0,0.0
Malta,2023-12-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.322,0.0,0.0,0.0,0.0
Malta,2023-12-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.321,0.0,0.0,0.0,0.0
Malta,2023-12-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.321,0.0,0.0,0.0,0.0
Malta,2023-12-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32,0.0,0.0,0.0,0.0
Malta,2023-12-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32,0.0,0.0,0.0,0.0
Malta,2023-12-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.319,0.0,0.0,0.0,0.0
Malta,2023-12-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.319,0.0,0.0,0.0,0.0
Malta,2023-12-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.318,0.0,0.0,0.0,0.0
Malta,2023-12-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.318,0.0,0.0,0.0,0.0
Malta,2023-12-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.317,0.0,0.0,0.0,0.0
Malta,2023-12-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.316,0.0,0.0,0.0,0.0
Malta,2023-12-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.316,0.0,0.0,0.0,0.0
Malta,2023-12-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.315,0.0,0.0,0.0,0.0
Malta,2023-12-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.315,0.0,0.0,0.0,0.0
Malta,2023-12-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.314,0.0,0.0,0.0,0.0
Malta,2023-12-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.314,0.0,0.0,0.0,0.0
Malta,2023-12-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.313,0.0,0.0,0.0,0.0
Malta,2023-12-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.313,0.0,0.0,0.0,0.0
Malta,2023-12-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.312,0.0,0.0,0.0,0.0
Malta,2023-12-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.312,0.0,0.0,0.0,0.0
Malta,2023-12-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.311,0.0,0.0,0.0,0.0
Malta,2023-12-30,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31,0.0,0.0,0.0,0.0
Malta,2023-12-31,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31,0.0,0.0,0.0,0.0
Malta,2024-01-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.309,0.0,0.0,0.0,0.0
Malta,2024-01-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.309,0.0,0.0,0.0,0.0
Malta,2024-01-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.308,0.0,0.0,0.0,0.0
Malta,2024-01-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.308,0.0,0.0,0.0,0.0
Malta,2024-01-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.307,0.0,0.0,0.0,0.0
Malta,2024-01-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.307,0.0,0.0,0.0,0.0
Malta,2024-01-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.306,0.0,0.0,0.0,0.0
Malta,2024-01-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.305,0.0,0.0,0.0,0.0
Malta,2024-01-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.305,0.0,0.0,0.0,0.0
Malta,2024-01-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.304,0.0,0.0,0.0,0.0
Malta,2024-01-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.304,0.0,0.0,0.0,0.0
Malta,2024-01-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.303,0.0,0.0,0.0,0.0
Malta,2024-01-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.303,0.0,0.0,0.0,0.0
Malta,2024-01-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.302,0.0,0.0,0.0,0.0
Malta,2024-01-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.302,0.0,0.0,0.0,0.0
Malta,2024-01-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.301,0.0,0.0,0.0,0.0
Malta,2024-01-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0
Malta,2024-01-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0
Malta,2024-01-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.299,0.0,0.0,0.0,0.0
Malta,2024-01-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.299,0.0,0.0,0.0,0.0
Malta,2024-01-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.298,0.0,0.0,0.0,0.0
Malta,2024-01-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.298,0.0,0.0,0.0,0.0
Malta,2024-01-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.297,0.0,0.0,0.0,0.0
Malta,2024-01-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.297,0.0,0.0,0.0,0.0
Malta,2024-01-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.296,0.0,0.0,0.0,0.0
Malta,2024-01-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.295,0.0,0.0,0.0,0.0
Malta,2024-01-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.295,0.0,0.0,0.0,0.0
Malta,2024-01-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.294,0.0,0.0,0.0,0.0
Malta,2024-01-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.294,0.0,0.0,0.0,0.0
Malta,2024-01-30,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.293,0.0,0.0,0.0,0.0
Malta,2024-01-31,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.293,0.0,0.0,0.0,0.0
Malta,2024-02-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.292,0.0,0.0,0.0,0.0
Malta,2024-02-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.292,0.0,0.0,0.0,0.0
Malta,2024-02-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.291,0.0,0.0,0.0,0.0
Malta,2024-02-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29,0.0,0.0,0.0,0.0
Malta,2024-02-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29,0.0,0.0,0.0,0.0
Malta,2024-02-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.289,0.0,0.0,0.0,0.0
Malta,2024-02-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.289,0.0,0.0,0.0,0.0
Malta,2024-02-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.288,0.0,0.0,0.0,0.0
Malta,2024-02-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.288,0.0,0.0,0.0,0.0
Malta,2024-02-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.287,0.0,0.0,0.0,0.0
Malta,2024-02-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.287,0.0,0.0,0.0,0.0
Malta,2024-02-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.286,0.0,0.0,0.0,0.0
Malta,2024-02-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.285,0.0,0.0,0.0,0.0
Malta,2024-02-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.285,0.0,0.0,0.0,0.0
Malta,2024-02-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.284,0.0,0.0,0.0,0.0
Malta,2024-02-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.284,0.0,0.0,0.0,0.0
Malta,2024-02-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.283,0.0,0.0,0.0,0.0
Malta,2024-02-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.283,0.0,0.0,0.0,0.0
Malta,2024-02-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.282,0.0,0.0,0.0,0.0
Malta,2024-02-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.282,0.0,0.0,0.0,0.0
Malta,2024-02-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.281,0.0,0.0,0.0,0.0
Malta,2024-02-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,0.0,0.0,0.0,0.0
Malta,2024-02-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,0.0,0.0,0.0,0.0
Malta,2024-02-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.279,0.0,0.0,0.0,0.0
Malta,2024-02-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.279,0.0,0.0,0.0,0.0
Malta,2024-02-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.278,0.0,0.0,0.0,0.0
Malta,2024-02-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.278,0.0,0.0,0.0,0.0
Malta,2024-02-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.277,0.0,0.0,0.0,0.0
Malta,2024-02-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.277,0.0,0.0,0.0,0.0
Malta,2024-03-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.276,0.0,0.0,0.0,0.0
Malta,2024-03-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.275,0.0,0.0,0.0,0.0
Malta,2024-03-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.275,0.0,0.0,0.0,0.0
Malta,2024-03-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.274,0.0,0.0,0.0,0.0
Malta,2024-03-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.274,0.0,0.0,0.0,0.0
Malta,2024-03-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.273,0.0,0.0,0.0,0.0
Malta,2024-03-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.273,0.0,0.0,0.0,0.0
Malta,2024-03-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.272,0.0,0.0,0.0,0.0
Malta,2024-03-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.272,0.0,0.0,0.0,0.0
Malta,2024-03-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.271,0.0,0.0,0.0,0.0
Malta,2024-03-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27,0.0,0.0,0.0,0.0
Malta,2024-03-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27,0.0,0.0,0.0,0.0
Malta,2024-03-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.269,0.0,0.0,0.0,0.0
Malta,2024-03-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.269,0.0,0.0,0.0,0.0
Malta,2024-03-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.268,0.0,0.0,0.0,0.0
Malta,2024-03-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.268,0.0,0.0,0.0,0.0
Malta,2024-03-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.267,0.0,0.0,0.0,0.0
Malta,2024-03-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.267,0.0,0.0,0.0,0.0
Malta,2024-03-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.266,0.0,0.0,0.0,0.0
Malta,2024-03-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.265,0.0,0.0,0.0,0.0
Malta,2024-03-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.265,0.0,0.0,0.0,0.0
Malta,2024-03-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.264,0.0,0.0,0.0,0.0
Malta,2024-03-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.264,0.0,0.0,0.0,0.0
Malta,2024-03-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.263,0.0,0.0,0.0,0.0
Malta,2024-03-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.263,0.0,0.0,0.0,0.0
Malta,2024-03-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.262,0.0,0.0,0.0,0.0
Malta,2024-03-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.262,0.0,0.0,0.0,0.0
Malta,2024-03-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.261,0.0,0.0,0.0,0.0
Malta,2024-03-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.261,0.0,0.0,0.0,0.0
Malta,2024-03-30,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.26,0.0,0.0,0.0,0.0
Malta,2024-03-31,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.259,0.0,0.0,0.0,0.0
Malta,2024-04-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.259,0.0,0.0,0.0,0.0
Malta,2024-04-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.258,0.0,0.0,0.0,0.0
Malta,2024-04-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.258,0.0,0.0,0.0,0.0
Malta,2024-04-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.257,0.0,0.0,0.0,0.0
Malta,2024-04-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.257,0.0,0.0,0.0,0.0
Malta,2024-04-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.256,0.0,0.0,0.0,0.0
Malta,2024-04-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.256,0.0,0.0,0.0,0.0
Malta,2024-04-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.255,0.0,0.0,0.0,0.0
Malta,2024-04-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.254,0.0,0.0,0.0,0.0
Malta,2024-04-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.254,0.0,0.0,0.0,0.0
Malta,2024-04-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.253,0.0,0.0,0.0,0.0
Malta,2024-04-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.253,0.0,0.0,0.0,0.0
Malta,2024-04-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.252,0.0,0.0,0.0,0.0
Malta,2024-04-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.252,0.0,0.0,0.0,0.0
Malta,2024-04-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.251,0.0,0.0,0.0,0.0
Malta,2024-04-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.251,0.0,0.0,0.0,0.0
Malta,2024-04-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25,0.0,0.0,0.0,0.0
Malta,2024-04-18,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.249,0.0,0.0,0.0,0.0
Malta,2024-04-19,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.249,0.0,0.0,0.0,0.0
Malta,2024-04-20,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.248,0.0,0.0,0.0,0.0
Malta,2024-04-21,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.248,0.0,0.0,0.0,0.0
Malta,2024-04-22,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.247,0.0,0.0,0.0,0.0
Malta,2024-04-23,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.247,0.0,0.0,0.0,0.0
Malta,2024-04-24,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.246,0.0,0.0,0.0,0.0
Malta,2024-04-25,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.246,0.0,0.0,0.0,0.0
Malta,2024-04-26,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.245,0.0,0.0,0.0,0.0
Malta,2024-04-27,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.244,0.0,0.0,0.0,0.0
Malta,2024-04-28,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.244,0.0,0.0,0.0,0.0
Malta,2024-04-29,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.243,0.0,0.0,0.0,0.0
Malta,2024-04-30,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.243,0.0,0.0,0.0,0.0
Malta,2024-05-01,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.242,0.0,0.0,0.0,0.0
Malta,2024-05-02,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.242,0.0,0.0,0.0,0.0
Malta,2024-05-03,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.241,0.0,0.0,0.0,0.0
Malta,2024-05-04,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.241,0.0,0.0,0.0,0.0
Malta,2024-05-05,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24,0.0,0.0,0.0,0.0
Malta,2024-05-06,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.239,0.0,0.0,0.0,0.0
Malta,2024-05-07,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.239,0.0,0.0,0.0,0.0
Malta,2024-05-08,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.238,0.0,0.0,0.0,0.0
Malta,2024-05-09,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.238,0.0,0.0,0.0,0.0
Malta,2024-05-10,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.237,0.0,0.0,0.0,0.0
Malta,2024-05-11,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.237,0.0,0.0,0.0,0.0
Malta,2024-05-12,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.236,0.0,0.0,0.0,0.0
Malta,2024-05-13,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.236,0.0,0.0,0.0,0.0
Malta,2024-05-14,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.235,0.0,0.0,0.0,0.0
Malta,2024-05-15,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.234,0.0,0.0,0.0,0.0
Malta,2024-05-16,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.234,0.0,0.0,0.0,0.0
Malta,2024-05-17,MLT,35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.233,0.0,0.0,0.0,0.0
